Date,CA,CAName,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,TotalPillar1,TotalPillar2
20200506,S12000047,Fife,4,826,221.121670459109,1,109,29.1794940436354,4368,1169.32137598715,192,4,2.08333333333333,137,55
20200506,S12000048,Perth & Kinross,1,314,206.646923330043,1,37,24.3501151694636,2241,1474.82724580454,90,7,7.77777777777778,66,24
20200506,S12000049,Glasgow City,52,1973,311.631286328026,2,289,45.6469547637099,8554,1351.08668182967,725,71,9.79310344827586,466,259
20200506,S12000050,North Lanarkshire,20,998,292.351407563641,4,126,36.9100975481149,4421,1295.07572428743,337,32,9.49554896142433,142,195
20200507,S12000005,Clackmannanshire,10,162,314.318975552969,1,22,42.6852929763291,761,1476.52308886302,73,15,20.5479452054795,63,10
20200507,S12000006,Dumfries & Galloway,0,269,180.706704285906,0,40,26.8708853956738,2632,1768.10425903533,112,1,0.892857142857143,67,45
20200507,S12000008,East Ayrshire,4,355,290.959757396935,1,42,34.4234079173838,1720,1409.72051471191,111,6,5.40540540540541,55,56
20200507,S12000010,East Lothian,2,231,215.706415164815,0,53,49.4910822672518,1349,1259.68811280232,84,3,3.57142857142857,65,19
20200507,S12000011,East Renfrewshire,6,288,301.475976133152,5,40,41.8716633518267,1382,1446.66596880561,124,10,8.06451612903226,86,38
20200507,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0,0,0,219,819.610778443114,28,0,0,27,1
20200507,S12000014,Falkirk,10,559,347.442351917459,0,63,39.1571881409659,2407,1496.05320405246,142,18,12.6760563380282,99,43
20200507,S12000017,Highland,0,191,80.9905440359581,0,26,11.0248908111775,2277,965.526014501972,151,4,2.64900662251656,97,54
20200507,S12000018,Inverclyde,5,318,408.740359897172,1,58,74.5501285347044,1216,1562.98200514139,191,7,3.6649214659685905,171,20
20200507,S12000019,Midlothian,9,424,458.57668180835,2,68,73.5453168937919,1460,1579.06121566083,82,12,14.6341463414634,69,13
20200507,S12000020,Moray,0,51,53.2247964934252,1,4,4.17449384262158,1105,1153.20392402421,60,0,0,31,29
20200507,S12000021,North Ayrshire,2,292,216.713670773341,0,41,30.4289743209144,1748,1297.31334421849,89,5,5.61797752808989,60,29
20200507,S12000023,Orkney Islands,0,7,31.4324202963628,0,1,4.49034575662326,190,853.165693758419,14,0,0,14,0
20200507,S12000026,Scottish Borders,2,298,257.986321530603,0,31,26.8375032464722,1816,1572.15825469656,81,3,3.7037037037037,57,24
20200507,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,388,1692.84467713787,11,0,0,11,0
20200507,S12000028,South Ayrshire,8,315,279.72648965456,1,40,35.5208240831187,1499,1331.14288251487,105,10,9.52380952380952,65,40
20200507,S12000029,South Lanarkshire,15,988,308.23947836396,2,123,38.3739431566468,3941,1229.52609740118,284,20,7.042253521126759,183,101
20200507,S12000030,Stirling,3,190,201.677104341365,0,22,23.3520857658423,1115,1183.52616495064,58,6,10.3448275862069,42,16
20200507,S12000033,Aberdeen City,15,603,263.698779901168,3,46,20.1163248349149,3230,1412.51585253859,275,16,5.81818181818182,223,52
20200507,S12000034,Aberdeenshire,7,403,154.281995329428,1,47,17.9931855595115,2787,1066.9576203055,178,9,5.0561797752809,123,55
20200507,S12000035,Argyll & Bute,0,146,170.024455572377,0,31,36.101083032491,973,1133.10818679399,109,4,3.6697247706422,94,15
20200507,S12000036,City of Edinburgh,32,1458,277.751319223516,4,191,36.3858038214619,6105,1163.01221115196,374,41,10.962566844919799,285,89
20200507,S12000038,Renfrewshire,28,502,280.290340591848,2,62,34.6175321049693,2756,1538.80513679509,203,28,13.7931034482759,125,78
20200507,S12000039,West Dunbartonshire,6,334,375.576295963117,0,55,61.8463960418307,1412,1587.765658383,99,9,9.09090909090909,50,49
20200507,S12000040,West Lothian,9,360,196.613872200983,1,47,25.6690333151283,2446,1335.88203167668,83,9,10.8433734939759,48,35
20200507,S12000041,Angus,3,372,320.13769363167,0,31,26.6781411359725,1784,1535.28399311532,81,5,6.17283950617284,54,27
20200507,S12000042,Dundee City,7,825,552.504687918564,1,79,52.9065095097777,2814,1884.54326279132,108,13,12.037037037037,87,21
20200507,S12000045,East Dunbartonshire,21,374,344.256259204713,0,35,32.2164948453608,1478,1360.45655375552,127,23,18.1102362204724,90,37
20200507,S12000047,Fife,6,832,222.72788114041,0,109,29.1794940436354,4497,1203.85490563512,175,6,3.42857142857143,122,53
20200507,S12000048,Perth & Kinross,3,317,208.621256992432,0,37,24.3501151694636,2309,1519.57880881869,100,6,6,74,26
20200507,S12000049,Glasgow City,62,2035,321.424058630275,12,301,47.5423300480162,9004,1422.16325499116,743,83,11.1709286675639,431,312
20200507,S12000050,North Lanarkshire,15,1013,296.745466795559,1,127,37.2030348302428,4641,1359.52192635557,310,29,9.35483870967742,145,165
20200508,S12000005,Clackmannanshire,2,164,318.199456732635,0,22,42.6852929763291,779,1511.44741948002,31,7,22.5806451612903,22,9
20200508,S12000006,Dumfries & Galloway,1,270,181.378476420798,0,40,26.8708853956738,2727,1831.92261185006,120,1,0.8333333333333329,74,46
20200508,S12000008,East Ayrshire,6,361,295.877387099418,0,42,34.4234079173838,1777,1456.4379968855,88,8,9.09090909090909,52,36
20200508,S12000010,East Lothian,1,232,216.640209169857,0,53,49.4910822672518,1396,1303.57643103931,74,1,1.35135135135135,57,17
20200508,S12000011,East Renfrewshire,6,294,307.756725635926,3,43,45.0120381032136,1453,1520.9881712551,93,8,8.60215053763441,58,35
20200508,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0,0,0,224,838.323353293413,12,0,0,12,0
20200508,S12000014,Falkirk,3,562,349.306979924172,1,64,39.7787308098701,2491,1548.26278824041,115,8,6.956521739130429,72,43
20200508,S12000017,Highland,2,193,81.8386125598948,0,26,11.0248908111775,2438,1033.79553067888,182,4,2.1978021978022,121,61
20200508,S12000018,Inverclyde,6,324,416.452442159383,0,58,74.5501285347044,1411,1813.62467866324,234,7,2.9914529914529897,221,13
20200508,S12000019,Midlothian,11,435,470.473718364698,1,69,74.6268656716418,1506,1628.81245944192,82,15,18.2926829268293,61,21
20200508,S12000020,Moray,1,52,54.2684199540806,0,4,4.17449384262158,1150,1200.1669797537,59,3,5.08474576271186,31,28
20200508,S12000021,North Ayrshire,3,295,218.940181089506,2,43,31.9133145316907,1843,1367.81950423037,127,4,3.1496062992126,97,30
20200508,S12000023,Orkney Islands,0,7,31.4324202963628,0,1,4.49034575662326,196,880.107768298159,9,0,0,8,1
20200508,S12000026,Scottish Borders,1,299,258.85204744178,0,31,26.8375032464722,1874,1622.3703575448,84,3,3.57142857142857,66,18
20200508,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,392,1710.29668411867,7,0,0,7,0
20200508,S12000028,South Ayrshire,6,321,285.054613267028,1,41,36.4088446851967,1578,1401.29651007903,100,6,6,44,56
20200508,S12000029,South Lanarkshire,33,1021,318.534926527938,2,125,38.9979097120394,4145,1293.17068605123,306,41,13.398692810457499,187,119
20200508,S12000030,Stirling,0,190,201.677104341365,0,22,23.3520857658423,1140,1210.06262604819,39,0,0,30,9
20200508,S12000033,Aberdeen City,20,623,272.445008090261,2,48,20.9909476538243,3364,1471.11558140552,193,23,11.9170984455959,153,40
20200508,S12000034,Aberdeenshire,3,406,155.430496535355,0,47,17.9931855595115,2923,1119.02300830749,204,6,2.94117647058824,149,55
20200508,S12000035,Argyll & Bute,0,146,170.024455572377,1,32,37.2656340980552,1008,1173.86747408874,50,3,6,37,13
20200508,S12000036,City of Edinburgh,23,1481,282.132855809346,6,197,37.5288133655916,6326,1205.11306269407,381,33,8.66141732283465,286,95
20200508,S12000038,Renfrewshire,10,512,285.873813512004,1,63,35.1758793969849,2900,1619.20714684534,222,13,5.85585585585586,134,88
20200508,S12000039,West Dunbartonshire,10,344,386.82109524345,0,55,61.8463960418307,1499,1685.59541212189,123,11,8.943089430894311,77,46
20200508,S12000040,West Lothian,15,375,204.806116876024,1,48,26.2151829601311,2527,1380.1201529219,140,18,12.8571428571429,95,45
20200508,S12000041,Angus,1,373,320.998278829604,1,32,27.5387263339071,1839,1582.61617900172,68,2,2.94117647058824,43,25
20200508,S12000042,Dundee City,11,836,559.871417090812,0,79,52.9065095097777,2888,1934.10125904099,108,11,10.1851851851852,77,31
20200508,S12000045,East Dunbartonshire,12,386,355.301914580265,2,37,34.0574374079529,1565,1440.53755522828,146,13,8.9041095890411,121,25
20200508,S12000047,Fife,4,836,223.798688261277,0,109,29.1794940436354,4636,1241.06545308526,198,5,2.52525252525253,155,43
20200508,S12000048,Perth & Kinross,3,320,210.595590654821,2,39,25.6663376110563,2362,1554.4587035209,78,6,7.69230769230769,58,20
20200508,S12000049,Glasgow City,42,2077,328.057872125348,7,308,48.6479656305282,9407,1485.81627495577,656,57,8.689024390243901,403,253
20200508,S12000050,North Lanarkshire,17,1030,301.725400591733,1,128,37.4959721123707,4876,1428.36218765562,317,29,9.14826498422713,144,173
20200509,S12000005,Clackmannanshire,2,166,322.079937912301,1,23,44.6255335661622,795,1542.49126891735,28,4,14.285714285714299,21,7
20200509,S12000006,Dumfries & Galloway,0,270,181.378476420798,0,40,26.8708853956738,2767,1858.79349724573,60,0,0,38,22
20200509,S12000008,East Ayrshire,2,363,297.516597000246,1,43,35.2430128677977,1837,1505.61429391034,90,3,3.33333333333333,59,31
20200509,S12000010,East Lothian,2,234,218.507797179942,0,53,49.4910822672518,1417,1323.1861051452,49,5,10.2040816326531,45,4
20200509,S12000011,East Renfrewshire,4,298,311.943891971109,0,43,45.0120381032136,1484,1553.43871035277,56,4,7.14285714285714,25,31
20200509,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0,0,0,231,864.520958083832,12,0,0,12,0
20200509,S12000014,Falkirk,1,563,349.928522593076,0,64,39.7787308098701,2558,1589.906147057,98,2,2.04081632653061,65,33
20200509,S12000017,Highland,0,193,81.8386125598948,0,26,11.0248908111775,2525,1070.68651147013,106,0,0,61,45
20200509,S12000018,Inverclyde,0,324,416.452442159383,0,58,74.5501285347044,1432,1840.61696658098,43,1,2.32558139534884,28,15
20200509,S12000019,Midlothian,2,437,472.636815920398,1,70,75.7084144494917,1563,1690.46073977936,96,5,5.20833333333333,53,43
20200509,S12000020,Moray,4,56,58.4429137967022,0,4,4.17449384262158,1175,1226.25756627009,71,8,11.2676056338028,63,8
20200509,S12000021,North Ayrshire,13,308,228.588392459552,0,43,31.9133145316907,1906,1414.57622086982,106,15,14.1509433962264,74,32
20200509,S12000023,Orkney Islands,0,7,31.4324202963628,0,1,4.49034575662326,202,907.049842837898,7,0,0,7,0
20200509,S12000026,Scottish Borders,4,303,262.314951086486,0,31,26.8375032464722,1911,1654.40221625833,54,5,9.25925925925926,41,13
20200509,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,396,1727.74869109948,5,0,0,5,0
20200509,S12000028,South Ayrshire,11,332,294.822839889885,0,41,36.4088446851967,1662,1475.89024065358,132,11,8.33333333333333,60,72
20200509,S12000029,South Lanarkshire,18,1039,324.150625526472,2,127,39.6218762674321,4303,1342.46404392725,218,22,10.0917431192661,106,112
20200509,S12000030,Stirling,0,190,201.677104341365,0,22,23.3520857658423,1165,1236.59908714574,43,0,0,28,15
20200509,S12000033,Aberdeen City,17,640,279.87930205099,1,49,21.428259063279,3481,1522.28101631172,234,25,10.683760683760699,168,66
20200509,S12000034,Aberdeenshire,10,416,159.258833888442,1,48,18.3760192948203,3017,1155.00937942652,159,13,8.17610062893082,106,53
20200509,S12000035,Argyll & Bute,2,148,172.353557703505,0,32,37.2656340980552,1052,1225.10772097356,70,6,8.57142857142857,54,16
20200509,S12000036,City of Edinburgh,9,1490,283.847370125541,8,205,39.0528260910979,6475,1233.49779970663,272,17,6.25,197,75
20200509,S12000038,Renfrewshire,16,528,294.807370184255,5,68,37.9676158570631,2975,1661.08319374651,137,22,16.0583941605839,75,62
20200509,S12000039,West Dunbartonshire,8,352,395.816934667716,2,57,64.0953558978972,1547,1739.57044866749,80,9,11.25,45,35
20200509,S12000040,West Lothian,5,380,207.536865101038,0,48,26.2151829601311,2604,1422.17367558711,108,8,7.40740740740741,63,45
20200509,S12000041,Angus,2,375,322.719449225473,0,32,27.5387263339071,1868,1607.57314974182,43,2,4.65116279069767,30,13
20200509,S12000042,Dundee City,5,841,563.219930350924,1,80,53.5762121618002,2954,1978.30163407447,94,7,7.4468085106383,54,40
20200509,S12000045,East Dunbartonshire,7,393,361.745213549337,0,37,34.0574374079529,1635,1504.970544919,108,8,7.40740740740741,78,30
20200509,S12000047,Fife,3,839,224.601793601927,3,112,29.9825993842859,4754,1272.65426315085,150,4,2.66666666666667,91,59
20200509,S12000048,Perth & Kinross,0,320,210.595590654821,1,40,26.3244488318526,2419,1591.97104310628,79,1,1.26582278481013,52,27
20200509,S12000049,Glasgow City,15,2092,330.42709123073,3,311,49.1218094516048,9674,1527.98837503159,419,18,4.29594272076372,216,203
20200509,S12000050,North Lanarkshire,14,1044,305.826522541524,4,132,38.6677212408823,5027,1472.59571725694,199,23,11.5577889447236,86,113
20200510,S12000005,Clackmannanshire,0,166,322.079937912301,1,24,46.5657741559953,812,1575.47535894451,20,0,0,12,8
20200510,S12000006,Dumfries & Galloway,2,272,182.722020690582,0,40,26.8708853956738,2849,1913.87881230687,102,2,1.9607843137254901,46,56
20200510,S12000008,East Ayrshire,0,363,297.516597000246,0,43,35.2430128677977,1881,1541.67691172855,70,3,4.28571428571429,52,18
20200510,S12000010,East Lothian,3,237,221.30917919507,0,53,49.4910822672518,1443,1347.46474927631,59,3,5.08474576271186,48,11
20200510,S12000011,East Renfrewshire,1,299,312.990683554904,0,43,45.0120381032136,1513,1583.79566628284,67,3,4.47761194029851,44,23
20200510,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0,0,0,237,886.976047904192,9,0,0,9,0
20200510,S12000014,Falkirk,1,564,350.55006526198,1,65,40.4002734787743,2630,1634.6572192181,99,2,2.02020202020202,58,41
20200510,S12000017,Highland,1,194,82.2626468218632,0,26,11.0248908111775,2591,1098.67277276004,83,9,10.8433734939759,56,27
20200510,S12000018,Inverclyde,1,325,417.737789203085,0,58,74.5501285347044,1449,1862.46786632391,39,1,2.56410256410256,30,9
20200510,S12000019,Midlothian,4,441,476.963011031798,2,72,77.8715120051914,1609,1740.21198356046,69,4,5.7971014492753605,40,29
20200510,S12000020,Moray,3,59,61.5737841786683,0,4,4.17449384262158,1214,1266.95888123565,62,3,4.83870967741935,45,17
20200510,S12000021,North Ayrshire,30,338,250.853495621196,1,44,32.6554846370788,1952,1448.71604571768,102,30,29.411764705882398,80,22
20200510,S12000023,Orkney Islands,0,7,31.4324202963628,0,1,4.49034575662326,206,925.011225864391,6,0,0,6,0
20200510,S12000026,Scottish Borders,2,305,264.046402908839,0,31,26.8375032464722,1928,1669.11955674833,45,2,4.444444444444439,44,1
20200510,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,399,1740.83769633508,6,0,0,6,0
20200510,S12000028,South Ayrshire,3,335,297.486901696119,1,42,37.2968652872747,1731,1537.16366219696,104,6,5.76923076923077,58,46
20200510,S12000029,South Lanarkshire,18,1057,329.766324525005,2,129,40.2458428228247,4502,1404.54871618881,254,24,9.4488188976378,149,105
20200510,S12000030,Stirling,0,190,201.677104341365,1,23,24.4135442097442,1188,1261.01263135548,31,1,3.2258064516128995,14,17
20200510,S12000033,Aberdeen City,12,652,285.127038964447,1,50,21.8655704727336,3575,1563.38828880045,145,17,11.7241379310345,112,33
20200510,S12000034,Aberdeenshire,4,420,160.790168829677,1,49,18.758853030129,3133,1199.41809272233,150,6,4,62,88
20200510,S12000035,Argyll & Bute,2,150,174.682659834634,0,32,37.2656340980552,1089,1268.19611039944,51,2,3.9215686274509802,25,26
20200510,S12000036,City of Edinburgh,10,1500,285.752386032423,2,207,39.4338292724744,6615,1260.16802240299,249,14,5.62248995983936,195,54
20200510,S12000038,Renfrewshire,14,542,302.624232272473,0,68,37.9676158570631,3059,1707.98436627582,146,15,10.2739726027397,80,66
20200510,S12000039,West Dunbartonshire,1,353,396.941414595749,0,57,64.0953558978972,1583,1780.05172607669,52,1,1.92307692307692,31,21
20200510,S12000040,West Lothian,5,385,210.267613326051,0,48,26.2151829601311,2641,1442.38121245221,74,7,9.45945945945946,51,23
20200510,S12000041,Angus,1,376,323.580034423408,1,33,28.3993115318417,1902,1636.8330464716,43,1,2.32558139534884,26,17
20200510,S12000042,Dundee City,4,845,565.898740959014,2,82,54.9156174658452,3017,2020.49290115189,86,5,5.81395348837209,44,42
20200510,S12000045,East Dunbartonshire,6,399,367.268041237113,1,38,34.9779086892489,1674,1540.86892488954,79,9,11.3924050632911,52,27
20200510,S12000047,Fife,1,840,224.869495382144,2,114,30.5180029447196,4866,1302.63686253514,148,1,0.675675675675676,103,45
20200510,S12000048,Perth & Kinross,0,320,210.595590654821,0,40,26.3244488318526,2462,1620.26982560053,64,0,0,46,18
20200510,S12000049,Glasgow City,12,2104,332.322466515037,6,317,50.0694970937579,9921,1567.00151630023,402,23,5.72139303482587,215,187
20200510,S12000050,North Lanarkshire,9,1053,308.462958080675,2,134,39.2535958051381,5202,1523.85974162932,223,17,7.62331838565022,88,135
20200511,S12000005,Clackmannanshire,0,166,322.079937912301,1,25,48.5060147458285,839,1627.86185487,37,0,0,26,11
20200511,S12000006,Dumfries & Galloway,1,273,183.393792825474,0,40,26.8708853956738,2948,1980.38425366116,135,1,0.740740740740741,112,23
20200511,S12000008,East Ayrshire,2,365,299.155806901074,0,43,35.2430128677977,1960,1606.42570281124,109,3,2.75229357798165,65,44
20200511,S12000010,East Lothian,2,239,223.176767205155,1,54,50.4248762722943,1482,1383.88271547297,84,3,3.57142857142857,71,13
20200511,S12000011,East Renfrewshire,6,305,319.271433057678,1,44,46.0588296870093,1560,1632.99487072124,87,7,8.04597701149425,56,31
20200511,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0,0,0,247,924.40119760479,22,0,0,22,0
20200511,S12000014,Falkirk,5,569,353.657778606501,0,65,40.4002734787743,2718,1689.35297408167,136,8,5.88235294117647,103,33
20200511,S12000017,Highland,1,195,82.6866810838316,1,27,11.4489250731459,2679,1135.98778781326,122,7,5.73770491803279,85,37
20200511,S12000018,Inverclyde,3,328,421.59383033419,0,58,74.5501285347044,1624,2087.40359897172,241,7,2.9045643153527,226,15
20200511,S12000019,Midlothian,11,452,488.860047588146,0,72,77.8715120051914,1668,1804.0233614536,100,11,11,62,38
20200511,S12000020,Moray,4,63,65.7482780212899,0,4,4.17449384262158,1331,1389.06282613233,147,6,4.08163265306122,130,17
20200511,S12000021,North Ayrshire,1,339,251.595665726585,1,45,33.397654742467,2002,1485.82455098709,84,3,3.57142857142857,58,26
20200511,S12000023,Orkney Islands,0,7,31.4324202963628,0,1,4.49034575662326,216,969.914683430624,17,0,0,13,4
20200511,S12000026,Scottish Borders,1,306,264.912128820016,0,31,26.8375032464722,1985,1718.4659336854,87,3,3.44827586206897,71,16
20200511,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,410,1788.83071553229,13,0,0,13,0
20200511,S12000028,South Ayrshire,3,338,300.150963502353,2,44,39.0729064914306,1799,1597.54906313826,98,5,5.10204081632653,49,49
20200511,S12000029,South Lanarkshire,18,1075,335.382023523539,1,130,40.557826100521,4762,1485.66436838985,375,29,7.73333333333333,258,117
20200511,S12000030,Stirling,1,191,202.738562785267,0,23,24.4135442097442,1224,1299.22513533595,58,2,3.44827586206897,41,17
20200511,S12000033,Aberdeen City,24,676,295.622512791359,1,51,22.3028818821883,3729,1630.73424585647,274,32,11.6788321167883,200,74
20200511,S12000034,Aberdeenshire,15,435,166.532674859309,0,49,18.758853030129,3443,1318.09655066804,405,16,3.95061728395062,269,136
20200511,S12000035,Argyll & Bute,2,152,177.011761965762,1,33,38.4301851636194,1131,1317.10725515314,156,8,5.12820512820513,142,14
20200511,S12000036,City of Edinburgh,25,1525,290.51492579963,4,211,40.1958356352276,6813,1297.88733735927,383,35,9.13838120104439,305,78
20200511,S12000038,Renfrewshire,19,561,313.232830820771,3,71,39.64265773311,3247,1812.95365717476,278,23,8.27338129496403,218,60
20200511,S12000039,West Dunbartonshire,3,356,400.314854379849,1,58,65.2198358259305,1695,1905.99347801642,168,7,4.16666666666667,127,41
20200511,S12000040,West Lothian,9,394,215.182960131076,2,50,27.3074822501365,2726,1488.80393227744,119,10,8.40336134453782,79,40
20200511,S12000041,Angus,2,378,325.301204819277,0,33,28.3993115318417,1944,1672.97762478485,74,2,2.7027027027027,56,18
20200511,S12000042,Dundee City,8,853,571.256362175194,3,85,56.9247254219127,3121,2090.14197696223,161,8,4.968944099378881,119,42
20200511,S12000045,East Dunbartonshire,19,418,384.756995581738,1,39,35.8983799705449,1755,1615.42709867452,163,24,14.723926380368098,126,37
20200511,S12000047,Fife,3,843,225.672600722795,0,114,30.5180029447196,5062,1355.10641145764,265,5,1.88679245283019,177,88
20200511,S12000048,Perth & Kinross,3,323,212.56992431721,2,42,27.6406712734452,2540,1671.60250082264,127,5,3.93700787401575,95,32
20200511,S12000049,Glasgow City,40,2144,338.640384129391,4,321,50.7012888551933,10442,1649.29239322719,854,55,6.440281030444971,628,226
20200511,S12000050,North Lanarkshire,30,1083,317.251076544512,1,135,39.546533087266,5362,1570.72970676978,261,38,14.5593869731801,140,121
20200512,S12000005,Clackmannanshire,0,166,322.079937912301,0,25,48.5060147458285,870,1688.00931315483,39,2,5.12820512820513,26,13
20200512,S12000006,Dumfries & Galloway,0,273,183.393792825474,0,40,26.8708853956738,3025,2032.11070804783,108,0,0,68,40
20200512,S12000008,East Ayrshire,3,368,301.614621752315,0,43,35.2430128677977,2016,1652.32358003442,92,4,4.347826086956521,60,32
20200512,S12000010,East Lothian,3,242,225.978149220282,0,54,50.4248762722943,1546,1443.64553179569,111,4,3.6036036036036,88,23
20200512,S12000011,East Renfrewshire,4,309,323.458599392861,0,44,46.0588296870093,1615,1690.56840783,99,12,12.1212121212121,77,22
20200512,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0,0,0,261,976.796407185629,25,0,0,25,0
20200512,S12000014,Falkirk,1,570,354.279321275406,1,66,41.0218161476785,2804,1742.80564360743,120,1,0.8333333333333329,83,37
20200512,S12000017,Highland,5,200,84.8068523936734,0,27,11.4489250731459,2739,1161.42984353136,86,7,8.139534883720929,66,20
20200512,S12000018,Inverclyde,3,331,425.449871465296,0,58,74.5501285347044,1736,2231.36246786632,162,3,1.85185185185185,147,15
20200512,S12000019,Midlothian,6,458,495.349340255245,0,72,77.8715120051914,1721,1861.34544667965,104,15,14.4230769230769,79,25
20200512,S12000020,Moray,5,68,70.9663953245669,0,4,4.17449384262158,1403,1464.20371529952,96,5,5.20833333333333,79,17
20200512,S12000021,North Ayrshire,4,343,254.564346148137,0,45,33.397654742467,2066,1533.32343773193,96,4,4.16666666666667,64,32
20200512,S12000023,Orkney Islands,0,7,31.4324202963628,0,1,4.49034575662326,224,1005.83744948361,13,0,0,13,0
20200512,S12000026,Scottish Borders,7,313,270.972210198251,1,32,27.7032291576487,2038,1764.34940697775,79,8,10.126582278481,67,12
20200512,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,425,1854.2757417103,24,0,0,24,0
20200512,S12000028,South Ayrshire,5,343,304.591066512743,0,44,39.0729064914306,1875,1665.03862889619,112,5,4.46428571428571,61,51
20200512,S12000029,South Lanarkshire,24,1099,342.869622188251,5,135,42.1177424890026,4915,1533.39780987739,254,29,11.4173228346457,162,92
20200512,S12000030,Stirling,1,192,203.800021229169,0,23,24.4135442097442,1314,1394.75639528712,114,1,0.87719298245614,88,26
20200512,S12000033,Aberdeen City,12,688,300.870249704815,1,52,22.740193291643,3873,1693.70708881795,267,14,5.2434456928839,224,43
20200512,S12000034,Aberdeenshire,11,446,170.743845947705,2,51,19.5245205007465,3673,1406.14830978906,331,14,4.22960725075529,198,133
20200512,S12000035,Argyll & Bute,1,153,178.176313031326,0,33,38.4301851636194,1197,1393.96762548038,126,3,2.38095238095238,101,25
20200512,S12000036,City of Edinburgh,12,1537,292.80094488789,3,214,40.7673404072924,6999,1333.32063322729,378,25,6.61375661375661,286,92
20200512,S12000038,Renfrewshire,14,575,321.049692908989,2,73,40.7593523171413,3482,1944.16527079844,342,19,5.55555555555556,248,94
20200512,S12000039,West Dunbartonshire,12,368,413.808613516249,0,58,65.2198358259305,1785,2007.19667153941,169,16,9.46745562130177,147,22
20200512,S12000040,West Lothian,10,404,220.644456581103,0,50,27.3074822501365,2809,1534.13435281267,125,12,9.6,99,26
20200512,S12000041,Angus,5,383,329.60413080895,0,33,28.3993115318417,2011,1730.63683304647,93,4,4.3010752688172,64,29
20200512,S12000042,Dundee City,16,869,581.971604607554,1,86,57.5944280739352,3226,2160.46075542459,159,18,11.320754716981101,114,45
20200512,S12000045,East Dunbartonshire,10,428,393.961708394698,2,41,37.739322533137,1863,1714.83799705449,197,18,9.13705583756345,163,34
20200512,S12000047,Fife,3,846,226.475706063445,1,115,30.7857047249364,5258,1407.57596038014,253,2,0.790513833992095,185,68
20200512,S12000048,Perth & Kinross,3,326,214.544257979599,1,43,28.2987824942415,2598,1709.77295162883,109,6,5.5045871559633,86,23
20200512,S12000049,Glasgow City,30,2174,343.378822340157,9,330,52.1228203184231,10927,1725.89714430124,804,47,5.8457711442786104,590,214
20200512,S12000050,North Lanarkshire,16,1099,321.938073058558,1,136,39.8394703693939,5565,1630.19597504174,288,27,9.375,152,136
20200513,S12000005,Clackmannanshire,4,170,329.840900271634,2,27,52.3864959254948,902,1750.09701202949,45,5,11.1111111111111,30,15
20200513,S12000006,Dumfries & Galloway,0,273,183.393792825474,0,40,26.8708853956738,3091,2076.44766895069,94,0,0,71,23
20200513,S12000008,East Ayrshire,5,373,305.712646504385,0,43,35.2430128677977,2092,1714.61355626588,117,9,7.69230769230769,65,52
20200513,S12000010,East Lothian,3,245,228.779531235409,2,56,52.2924642823793,1581,1476.32832197217,63,3,4.76190476190476,43,20
20200513,S12000011,East Renfrewshire,3,312,326.598974144248,3,47,49.1992044383963,1661,1738.7208206846,75,5,6.66666666666667,49,26
20200513,S12000013,Na h-Eileanan Siar,0,6,22.4550898203593,0,0,0,266,995.50898203592806,15,0,0,15,0
20200513,S12000014,Falkirk,3,573,356.143949282118,0,66,41.0218161476785,2912,1809.93225184909,145,6,4.13793103448276,77,68
20200513,S12000017,Highland,2,202,85.6549209176101,1,28,11.8729593351143,2857,1211.46588644362,145,5,3.44827586206897,81,64
20200513,S12000018,Inverclyde,3,334,429.305912596401,0,58,74.5501285347044,1818,2336.76092544987,107,4,3.7383177570093498,86,21
20200513,S12000019,Midlothian,9,467,505.083279255894,1,73,78.9530607830413,1776,1920.83062946139,106,9,8.49056603773585,65,41
20200513,S12000020,Moray,5,73,76.1845126278439,0,4,4.17449384262158,1475,1539.34460446671,123,7,5.6910569105691104,103,20
20200513,S12000021,North Ayrshire,4,347,257.53302656969,1,46,34.1398248478551,2141,1588.98619563604,122,8,6.55737704918033,72,50
20200513,S12000023,Orkney Islands,0,7,31.4324202963628,0,1,4.49034575662326,230,1032.77952402335,8,0,0,8,0
20200513,S12000026,Scottish Borders,2,315,272.703662020604,0,32,27.7032291576487,2090,1809.36715435893,80,4,5,62,18
20200513,S12000027,Shetland Islands,0,54,235.602094240838,0,5,21.8150087260035,432,1884.8167539267,13,0,0,13,0
20200513,S12000028,South Ayrshire,6,349,309.919190125211,1,45,39.9609270935086,1964,1744.07246248113,129,8,6.2015503875969,82,47
